library,function,line,file
tensorflow_privacy.privacy.analysis.rdp_accountant.get_privacy_spent,rdp_accountant.get_privacy_spent,149,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\rdp_accountant_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.GaussianSumQueryEntry,privacy_ledger.GaussianSumQueryEntry,162,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\rdp_accountant_test.py
tensorflow_privacy.privacy.analysis.privacy_ledger.SampleEntry,privacy_ledger.SampleEntry,164,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\rdp_accountant_test.py
tensorflow_privacy.privacy.analysis.rdp_accountant.compute_rdp,rdp_accountant.compute_rdp,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\rdp_accountant_test.py
tensorflow_privacy.privacy.analysis.rdp_accountant.compute_rdp_from_ledger,rdp_accountant.compute_rdp_from_ledger,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\rdp_accountant_test.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,20,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_eager.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_eager.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_eager.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_eager.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,20,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_graph.py
tensorflow_privacy.privacy.analysis.tensor_buffer.TensorBuffer,tensor_buffer.TensorBuffer,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\analysis\tensor_buffer_test_graph.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexMixin,StrongConvexMixin,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexMixin,StrongConvexMixin,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexBinaryCrossentropy,StrongConvexBinaryCrossentropy,95,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexBinaryCrossentropy,StrongConvexBinaryCrossentropy,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexBinaryCrossentropy,StrongConvexBinaryCrossentropy,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexBinaryCrossentropy,StrongConvexBinaryCrossentropy,200,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexBinaryCrossentropy,StrongConvexBinaryCrossentropy,228,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexHuber,StrongConvexHuber,255,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexHuber,StrongConvexHuber,295,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexHuber,StrongConvexHuber,366,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.losses.StrongConvexHuber,StrongConvexHuber,405,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\losses_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,BoltOn,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,134,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,150,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,201,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,270,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,BoltOn,338,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,374,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,460,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.models.BoltOnModel,models.BoltOnModel,527,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\models_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,204,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,263,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,298,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,333,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,361,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,414,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,454,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,491,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.BoltOn,opt.BoltOn,510,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.GammaBetaDecreasingStep,opt.GammaBetaDecreasingStep,530,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.bolt_on.optimizers.GammaBetaDecreasingStep,opt.GammaBetaDecreasingStep,557,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\bolt_on\optimizers_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,26,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,38,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,70,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,142,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\gaussian_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,20,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,54,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,61,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,78,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,80,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,85,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianAverageQuery,gaussian_query.GaussianAverageQuery,103,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,105,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,110,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedQuery,nested_query.NestedQuery,137,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,156,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.nested_query.NestedSumQuery,nested_query.NestedSumQuery,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\nested_query_test.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py
tensorflow_privacy.privacy.dp_query.normalized_query.NormalizedQuery,normalized_query.NormalizedQuery,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\normalized_query_test.py
tensorflow_privacy.privacy.dp_query.no_privacy_query.NoPrivacySumQuery,no_privacy_query.NoPrivacySumQuery,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,23,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.no_privacy_query.NoPrivacyAverageQuery,no_privacy_query.NoPrivacyAverageQuery,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.no_privacy_query.NoPrivacyAverageQuery,no_privacy_query.NoPrivacyAverageQuery,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.no_privacy_query.NoPrivacySumQuery,no_privacy_query.NoPrivacySumQuery,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.test_utils.run_query,test_utils.run_query,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\no_privacy_query_test.py
tensorflow_privacy.privacy.dp_query.quantile_estimator_query.QuantileEstimatorQuery,quantile_estimator_query.QuantileEstimatorQuery,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query.py
tensorflow_privacy.privacy.dp_query.gaussian_query.GaussianSumQuery,gaussian_query.GaussianSumQuery,85,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query.py
tensorflow_privacy.privacy.dp_query.quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,quantile_adaptive_clip_sum_query.QuantileAdaptiveClipSumQuery,27,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-sagemaker\07_train\wip\privacy\tensorflow_privacy\privacy\dp_query\quantile_adaptive_clip_sum_query_test.py
