library,function,line,file
opacus.utils.module_inspection.ModelInspector,mi.ModelInspector,97,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_inspection_test.py
opacus.utils.module_modification.replace_all_modules,mm.replace_all_modules,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.replace_all_modules,mm.replace_all_modules,42,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.nullify_batchnorm_modules,mm.nullify_batchnorm_modules,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.PrivacyEngine,PrivacyEngine,91,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,153,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.module_modification.convert_batchnorm_modules,mm.convert_batchnorm_modules,177,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\opacus\utils\tests\module_modification_test.py
opacus.utils.uniform_sampler.UniformWithReplacementSampler,UniformWithReplacementSampler,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_image_classifier.py
opacus.dp_model_inspector.DPModelInspector,DPModelInspector,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_image_classifier.py
opacus.utils.module_modification.convert_batchnorm_modules,module_modification.convert_batchnorm_modules,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_image_classifier.py
opacus.dp_model_inspector.DPModelInspector,DPModelInspector,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_image_classifier.py
opacus.PrivacyEngine,PrivacyEngine,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_image_classifier.py
opacus.utils.uniform_sampler.UniformWithReplacementSampler,UniformWithReplacementSampler,194,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_lstm_name_classifier.py
opacus.layers.DPLSTM,DPLSTM,293,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_lstm_name_classifier.py
opacus.PrivacyEngine,PrivacyEngine,326,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_lstm_name_classifier.py
opacus.utils.uniform_sampler.UniformWithReplacementSampler,UniformWithReplacementSampler,148,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_text_classifier.py
opacus.PrivacyEngine,PrivacyEngine,203,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\msai-amin\DP-FL\tutorials\building_text_classifier.py
opacus.PrivacyEngine,PrivacyEngine,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\conftest.py
opacus.PrivacyEngine,PrivacyEngine,417,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.utils.module_utils.requires_grad,requires_grad,437,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,452,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.utils.module_utils.trainable_modules,trainable_modules,463,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.init_step,profiler.init_step,489,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.record,profiler.record,504,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.record,profiler.record,513,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.record,profiler.record,516,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.record,profiler.record,531,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.end_step,profiler.end_step,532,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.__init__,profiler.__init__,537,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.time_as_df,profiler.time_as_df,589,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.time_as_df,profiler.time_as_df,591,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.time_as_df,profiler.time_as_df,596,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.time_as_df,profiler.time_as_df,600,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.memory_as_df,profiler.memory_as_df,609,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.memory_as_df,profiler.memory_as_df,611,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.memory_as_df,profiler.memory_as_df,616,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.profiler.profiler.memory_as_df,profiler.memory_as_df,620,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\benchmark.py
opacus.layers.dp_fast_rnn.DPFASTLSTM,DPFASTLSTM,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\models\gnmt\decoder.py
opacus.layers.dp_fast_rnn.DPFASTLSTM,DPFASTLSTM,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\models\gnmt\decoder.py
opacus.layers.dp_fast_rnn.DPFASTLSTM,DPFASTLSTM,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\models\gnmt\encoder.py
opacus.layers.dp_fast_rnn.DPFASTLSTM,DPFASTLSTM,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\models\gnmt\encoder.py
opacus.layers.dp_fast_rnn.DPFASTLSTM,DPFASTLSTM,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\models\gnmt\encoder.py
opacus.PrivacyEngine,PrivacyEngine,726,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\run_classification.py
opacus.profiler.start_timer,start_timer,381,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\src\trainer.py
opacus.utils.batch_memory_manager.BatchMemoryManager,BatchMemoryManager,412,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\src\trainer.py
opacus.profiler.pause_timer,pause_timer,607,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\src\trainer.py
opacus.profiler.get_elapsed_time,get_elapsed_time,624,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\src\trainer.py
opacus.profiler.start_timer,start_timer,723,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_bert\classification\src\trainer.py
opacus.utils.batch_memory_manager.BatchMemoryManager,BatchMemoryManager,242,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10.py
opacus.PrivacyEngine,PrivacyEngine,419,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10.py
opacus.profiler.profiler.init_step,profiler.init_step,441,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10.py
opacus.utils.batch_memory_manager.BatchMemoryManager,BatchMemoryManager,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.profiler.get_elapsed_time,get_elapsed_time,162,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.PrivacyEngine,PrivacyEngine,285,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.profiler.profiler.init_step,profiler.init_step,307,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.profiler.start_timer,start_timer,317,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.profiler.pause_timer,pause_timer,328,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.profiler.start_timer,start_timer,330,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\examples\train_cifar10_fine_tuning.py
opacus.accountants.create_accountant,create_accountant,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\accountants\utils.py
opacus.utils.uniform_sampler.DistributedUniformWithReplacementSampler,DistributedUniformWithReplacementSampler,134,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\data_loader.py
opacus.utils.uniform_sampler.IsobatchUniformWithReplacementSampler,IsobatchUniformWithReplacementSampler,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\data_loader.py
opacus.utils.uniform_sampler.UniformWithReplacementSampler,UniformWithReplacementSampler,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\data_loader.py
opacus.custom_tensor.GradOutputs,GradOutputs,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.profiler.profiler.record,profiler.record,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.utils.quant_utils.batch_quantization_encode,batch_quantization_encode,54,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.GradOutputs,GradOutputs,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.GradOutputs,GradOutputs,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.utils.tensor_utils.unfold2d,unfold2d,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.utils.tensor_utils.unfold3d,unfold3d,95,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,119,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,126,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,135,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,158,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,169,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\conv.py
opacus.profiler.profiler.record,profiler.record,28,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.utils.quant_utils.batch_quantization_encode,batch_quantization_encode,33,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.GradOutputs,GradOutputs,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.utils.quant_utils.batch_quantization_encode,batch_quantization_encode,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.GradOutputs,GradOutputs,40,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.GradOutputs,GradOutputs,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.GradOutputs,GradOutputs,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,66,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,74,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,103,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,106,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.profiler.profiler.record,profiler.record,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\dp_fast_rnn.py
opacus.custom_tensor.GradOutputs,GradOutputs,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\embedding.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\embedding.py
opacus.profiler.profiler.record,profiler.record,63,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\embedding.py
opacus.profiler.profiler.record,profiler.record,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_modules,trainable_modules,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_modules,trainable_modules,187,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_modules,trainable_modules,223,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.grad_sample.functorch.prepare_layer,prepare_layer,229,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_modules,trainable_modules,270,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,283,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.requires_grad,requires_grad,321,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,339,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.profiler.profiler.record,profiler.record,375,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.profiler.profiler.record,profiler.record,378,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.custom_tensor.GradOutputs,GradOutputs,383,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.custom_tensor.GradOutputs,GradOutputs,386,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,408,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,422,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.profiler.profiler.record,profiler.record,434,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.profiler.profiler.record,profiler.record,472,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.utils.module_utils.trainable_modules,trainable_modules,612,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\grad_sample_module.py
opacus.custom_tensor.GradOutputs,GradOutputs,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.profiler.profiler.record,profiler.record,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.profiler.profiler.record,profiler.record,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.profiler.profiler.record,profiler.record,51,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\group_norm.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_base.py
opacus.utils.module_utils.trainable_modules,trainable_modules,117,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_exp_weights.py
opacus.utils.module_utils.requires_grad,requires_grad,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_exp_weights.py
opacus.profiler.profiler.record,profiler.record,199,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_exp_weights.py
opacus.utils.module_utils.trainable_parameters,trainable_parameters,200,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_exp_weights.py
opacus.profiler.profiler.record,profiler.record,206,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\gsm_exp_weights.py
opacus.custom_tensor.GradOutputs,GradOutputs,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.profiler.profiler.record,profiler.record,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.utils.tensor_utils.sum_over_all_but_batch_and_last_n,sum_over_all_but_batch_and_last_n,36,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.profiler.profiler.record,profiler.record,41,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,42,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.custom_tensor.PerSampleGrads,PerSampleGrads,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.utils.tensor_utils.sum_over_all_but_batch_and_last_n,sum_over_all_but_batch_and_last_n,45,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
opacus.profiler.profiler.record,profiler.record,46,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\grad_sample\layer_norm.py
