title,body
Error when trying to deepcopy environment from the manipulation module,"Hi, I'm using Pytorch Lightning to solve a robotic manipulation task (reach_duplo_features) and this library makes a copy of the hyperparameters passed to its main class. When it tries to copy the environment, I get the following error:

NotImplementedError: Cannot copy from elements with attachments

Environments of the suite module work well, but those on the manipulation module crash.


P.S.: While I'm at it, environments on the manipulation domain don't allow flat observations, like those loaded using suite.load(). It would be great to have that option.

Thanks!"
Prevent potential collisions with environment in custom manipulation tasks,"Hello, thank you all for this great work! 

This issue acctually has nothing to do with a bug. I just have a question regarding to `manipulation` environment, which confused me a lot (even after spend lots of time reading the source code of dmc): 

Who (Mujoco or dmc?) or which part of the code (if it is dmc) defines the ""never touch the floor"" behaviour of a Jaco arm? I want to implement similar thing in a customed env and (in the future) on a real robot arm. This behaviour is quite attractive because it could prevent the arm do any harm (to desk or people if set them as dynamic `Entity` I think).

Codes below to demonstrate the ""never touch floor"" behaviour (which I want to know how it is defined or maybe how to modify for personal preference).

``` python
from dm_control import manipulation
from dm_control import viewer
import numpy as np

env = manipulation.load('reassemble_3_bricks_fixed_order_vision', seed=42)
action_spec = env.action_spec()

# Define a uniform random policy.
def touch_ground_policy(time_step):
  del time_step  # Unused.
  a = np.random.uniform(low=action_spec.minimum,
                           high=action_spec.maximum,
                           size=action_spec.shape)
  a = np.zeros_like(a)
  a[1] = -100
  a[2] = -100

  return a

# Launch the viewer application.
viewer.launch(env, policy=touch_ground_policy)
```

To be honest I not familiar with Mujoco and I would appreciate it a lot if you can help me with this question. Thank you very much!"
Running dm_control via Conda on macOS,"I installed the latest release 2.1.1, and made sure to run 'brew install glfw'. Then I updated dm_control with pip... however I am still getting this error:

`'Unable to load EGL library', 'dlopen(EGL, 10): image not found', 'EGL', None`

I'm not sure what the problem is. My code sets env variables as follows:

```
MKL_SERVICE_FORCE_INTEL: '1'
MUJOCO_GL: 'egl'
```

But the problem persists even when I get rid of those."
Bump lxml from 4.6.3 to 4.6.5,"Bumps [lxml](https://github.com/lxml/lxml) from 4.6.3 to 4.6.5.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/lxml/lxml/blob/master/CHANGES.txt"">lxml's changelog</a>.</em></p>
<blockquote>
<h1>4.6.5 (2021-12-12)</h1>
<h2>Bugs fixed</h2>
<ul>
<li>
<p>A vulnerability (GHSL-2021-1038) in the HTML cleaner allowed sneaking script
content through SVG images.</p>
</li>
<li>
<p>A vulnerability (GHSL-2021-1037) in the HTML cleaner allowed sneaking script
content through CSS imports and other crafted constructs.</p>
</li>
</ul>
<h1>4.6.4 (2021-11-01)</h1>
<h2>Features added</h2>
<ul>
<li>
<p>GH#317: A new property <code>system_url</code> was added to DTD entities.
Patch by Thirdegree.</p>
</li>
<li>
<p>GH#314: The <code>STATIC_*</code> variables in <code>setup.py</code> can now be passed via env vars.
Patch by Isaac Jurado.</p>
</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/lxml/lxml/commit/a9611ba80bc5196c1dd07a0b1964fcb603695d63""><code>a9611ba</code></a> Fix a test in Py2.</li>
<li><a href=""https://github.com/lxml/lxml/commit/a3eacbc0dcf1de1c822ec29fb7d090a4b1712a9c""><code>a3eacbc</code></a> Prepare release of 4.6.5.</li>
<li><a href=""https://github.com/lxml/lxml/commit/b7ea6871bd751b588868cf85b7784211f2c12fe7""><code>b7ea687</code></a> Update changelog.</li>
<li><a href=""https://github.com/lxml/lxml/commit/69a747356655158fdf9abaecea5feafb3bd6b5f5""><code>69a7473</code></a> Cleaner: cover some more cases where scripts could sneak through in specially...</li>
<li><a href=""https://github.com/lxml/lxml/commit/54d2985a36184a4b36017a6000fa4d11411f7292""><code>54d2985</code></a> Fix condition in test decorator.</li>
<li><a href=""https://github.com/lxml/lxml/commit/4b220b5ee6f53312418004d830d37cef4fbc1681""><code>4b220b5</code></a> Use the non-depcrecated TextTestResult instead of _TextTestResult (<a href=""https://github-redirect.dependabot.com/lxml/lxml/issues/333"">GH-333</a>)</li>
<li><a href=""https://github.com/lxml/lxml/commit/d85c6de992886dd13f6b7acb8e549674d313f6f8""><code>d85c6de</code></a> Exclude a test when using the macOS system libraries because it fails with li...</li>
<li><a href=""https://github.com/lxml/lxml/commit/cd4bec9cb62b3134b09494bd0ba6b6bc11d184df""><code>cd4bec9</code></a> Add macOS-M1 as wheel build platform.</li>
<li><a href=""https://github.com/lxml/lxml/commit/fd0d4713f258f77e57d289415001d5b9ce04ce53""><code>fd0d471</code></a> Install automake and libtool in macOS build to be able to install the latest ...</li>
<li><a href=""https://github.com/lxml/lxml/commit/f2330237440df7e8f39c3ad1b1aa8852be3b27c0""><code>f233023</code></a> Cleaner: Remove SVG image data URLs since they can embed script content.</li>
<li>Additional commits viewable in <a href=""https://github.com/lxml/lxml/compare/lxml-4.6.3...lxml-4.6.5"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=lxml&package-manager=pip&previous-version=4.6.3&new-version=4.6.5)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/deepmind/dm_control/network/alerts).

</details>"
Cost comparison of dynamic physics object from PyMJCF generation vs Extra object rendering,"Hello,

I am working on a RL project with an environment that has a base scene, as well as additional objects. 

The base scene consists of a kitchen layout (e.g. walls, counters, stovetop, etc). At the start of each episode, I want to populate this scene with 5 smaller objects from a set of 20 object meshes (e.g. plate, pan, fruit, can, etc). The objects which appear in the kitchen should to be different every episode. In short, the base scene layout remains constant each episode while the kitchen items in the scene vary. What is the recommended way to implement this?

Thus far, I can imagine two ways to generate/reset the environment at the beginning of each training episode that allow for different objects to be present in some episodes and not others:

1.  Have a base `PyMJCF RootElement` from one xml file that contains basic scene layout (floor, walls, etc), and add new elements which attach dynamically for each episode. If I understand correctly, this requires reinstatiating a physics object each time, which could be expensive. 
2. Instantiate a prebuilt XML with all objects out of frame, and at each episode reset, move a subset of them in frame. This incurs rendering costs of unused objects, which could also be expensive.

Do you have a recommendation for one procedure over the other, or another recommendation for random episode-wise object addition/injection? Thank you!

Additionally, will `dm_control` continue to be actively maintained and new features added? Another outstanding issue (#111) is also plaguing this project. I understand that is solvable in the XML (though more laboriously, via manual path adjustments), but it would be great to have the parsing functionality match that of the C compiler. "
dm_control.rl.control.PhysicsError: Physics state is invalid. Warning(s) raised: mjWARN_CONTACTFULL,"Hi, I am trying to reproduce the experiment from paper ""Learning human behaviors from motion capture by adversarial imitation"". I used the code from https://github.com/huiwenzhang/merel-mocap-gail. But after running about 400 iterations, it throws the following error:
WARNING:absl:Pre-allocated contact buffer is full. Increase nconmax above 100. Time = 0.0000.
Traceback (most recent call last):
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/runpy.py"", line 193, in _run_module_as_main
    ""__main__"", mod_spec)
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/home/yh/Projects/IL/merel-mocap-gail-master/baselines/baselines/gail/run_mujoco.py"", line 268, in <module>
    main(args)
  File ""/home/yh/Projects/IL/merel-mocap-gail-master/baselines/baselines/gail/run_mujoco.py"", line 125, in main
    args.obs_only
  File ""/home/yh/Projects/IL/merel-mocap-gail-master/baselines/baselines/gail/run_mujoco.py"", line 181, in train
    obs_only=obs_only)
  File ""/home/yh/Projects/IL/merel-mocap-gail-master/baselines/baselines/gail/trpo_mpi.py"", line 316, in learn
    seg = seg_gen.__next__()
  File ""/home/yh/Projects/IL/merel-mocap-gail-master/baselines/baselines/gail/trpo_mpi.py"", line 132, in traj_segment_generator
    env.reset()
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/site-packages/dm_control/rl/control.py"", line 82, in reset
    self._task.initialize_episode(self._physics)
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/site-packages/dm_control/suite/humanoid_CMU.py"", line 136, in initialize_episode
    physics.after_reset()
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/site-packages/dm_control/mujoco/engine.py"", line 298, in after_reset
    self.forward()
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/site-packages/dm_control/mujoco/engine.py"", line 308, in forward
    mjlib.mj_forward(self.model.ptr, self.data.ptr)
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/contextlib.py"", line 119, in __exit__
    next(self.gen)
  File ""/home/yh/anaconda3/envs/gail/lib/python3.7/site-packages/dm_control/mujoco/engine.py"", line 331, in check_invalid_state
    raise _control.PhysicsError(message)
dm_control.rl.control.PhysicsError: Physics state is invalid. Warning(s) raised: mjWARN_CONTACTFULL



I have tried all dm_control version."
AttributedError when run bash scripts/run.sh,"when i run the command ""bash scripts/run.sh"", i got the following error:

AttributeError: ~/.mujoco/mujoco210/bin/libmujoco210.so: undefined symbol: mj_certQuestion

how can i fix it?
Thanks a lot. I'm looking forward to your reply."
Colab notebook seems broken,"The [colab notebook](https://colab.research.google.com/github/deepmind/dm_control/blob/master/tutorial.ipynb) linked in the readme seems to be broken.

Once it reaches the first section that uses `mujoco` it breaks, screen-shot attached
![image](https://user-images.githubusercontent.com/24539556/142645975-650f3a1f-2d47-4d7b-b131-eef0dd2f79f4.png)

I apologize for this somewhat lazy issue, but I am not really sure what to do to fix it. I tried adding `import mujoco` to the imports cell but that itself throws a package not found error (even though I ran the very first cell which seems to install all mujoco related dependencies)"
Single step the viewer render?,"Is there a recommend way to single step the viewer renderer?

In the example code snippet, I would like to grab input (ex: keyboard presses for direction) and update viewer frames. Currently, viewer.launch(env) blocks. 

```
if __name__ == ""__main__"":

    physics = mujoco.Physics.from_xml_path(MODEL_PATH_XML)
    task = Xarm7()
    env = control.Environment(
        physics, task, time_limit=_TIME_LIMIT, control_timestep=_CONTROL_TIMESTEP
    )

    action_spec = env.action_spec()
    time_step = env.reset()
    viewer.launch(env)
```
An alternative is to encode the teleoperation input as a policy, however it's a bit unclear how that structure would look. Any example snippets would greatly appreciated!"
Rope,"Hi,
How can I remove the golden cube in the default rope of Mujoco?

    <worldbody>
        <body name=""B10"" pos=""0 0 1"">
            <freejoint/>
            <composite type=""rope"" count=""21 1 1"" spacing=""0.04"" offset=""0 0 2"">
                <joint kind=""main"" damping=""0.005""/>
                <geom  type=""capsule"" size="".01 .015"" rgba="".8 .2 .1 1""/>
            </composite>
        </body>
    </worldbody>


![rope](https://user-images.githubusercontent.com/41970839/141692849-9f4804b3-1e5c-4cfb-b05e-7830afd9c25f.png)

"
Add pyproject.toml to silence wheel build errors,"Right now when attempting to install dm_control from the Git repo with
```
pip install git+git://github.com/deepmind/dm_control.git
```
in a new virtual environment will produce errors mentioning that `pyparsing/absl` cannot be found using the wheel install. Although pip will fall back to use `python setup.py install` to install the package, it produces error messages which may be confusing to users.

This PR adds a `pyproject.toml` file following the PEP 517 to specify the build time dependencies [1, 2], which are the dependencies needed for running the autowrap executable correctly. This will suppress the error messages. As a result, the following command should not throw any error.
```
python3 -m venv ~/virtualenvs/dm_control
source ~/virtualenvs/dm_control/bin/activate
pip install -U wheel pip setuptools
pip install git+git://github.com/deepmind/dm_control.git
```

References
[1] https://snarky.ca/what-the-heck-is-pyproject-toml/
[2] https://www.python.org/dev/peps/pep-0517/
"
libEGL warning: failed to open /dev/dri/renderD128: Permission denied,"The following warnings appear when running mujoco environments on a headless machine using egl.
I've set the MUJOCO_GL environment variable to egl using the `export MUJOCO_GL=egl` command.

>libEGL warning: failed to open /dev/dri/renderD129: Permission denied
libEGL warning: failed to open /dev/dri/renderD129: Permission denied
libEGL warning: failed to open /dev/dri/renderD128: Permission denied
libEGL warning: failed to open /dev/dri/renderD128: Permission denied

As they are warnings not errors, the program terminates normally, but it feels a bit slow.
#209 seems to have solved a similar problem by using the `nvidia/cudagl` image,
but I'm using a real machine not a virtual one, so the solution cannot be applied directly.

Any help would be greatly appreciated."
Making Tasks Infinite Horizon,"Hi, from the White Paper I found that these tasks terminate after 1000 steps. I'm working with Infinite Horizon Problems for which I need continuing/ infinite-horizon/ never ending tasks. Is there any way by which I can remove the 1000 steps constraint.

Also, I want to train a DQN agent for which I need discrete actions. Is there any way of discretezing the continuous action space for this suite?

Any help would be really appreciated.
Thanks."
Hardware accelerated rendering on TPUs,"Hi,
I am trying to use Cloud TPUs and rendering seems to be the bottleneck b/c the it is not hardware accelerated. Is there a way to use EGL for rendering on TPUs? "
How to create an environment to give depth images?,"The vision environment provide only RGB images, instead of RGBD (depth) images, but I see some partial implementation of depth images. Here's my attempt to set `depth=True`, but it failes because the `dtype` is set to uint8 which cannot be `inf`. 

```
import collections

import numpy as np
from dm_control import manipulation
from dm_control.manipulation.bricks import _reassemble
from dm_control.manipulation.shared import registry, tags, observations
from dm_control.manipulation.shared.observations import ObservationSettings, _ENABLED_FEATURE, _ENABLED_FTT, \
    _DISABLED_FEATURE, CameraObservableSpec, ObservableSpec


class MyCameraObservableSpec(collections.namedtuple(
    'CameraObservableSpec', ('depth', 'height', 'width') + ObservableSpec._fields)):
    """"""Configuration options for camera observables.""""""
    __slots__ = ()


ENABLED_CAMERA_DEPTH = MyCameraObservableSpec(
    height=84,
    width=84,
    enabled=True,
    depth=True,
    update_interval=1,
    buffer_size=1,
    delay=0,
    aggregator=None,
    corruptor=None)

VISION_DEPTH = ObservationSettings(
    proprio=_ENABLED_FEATURE,
    ftt=_ENABLED_FTT,
    prop_pose=_DISABLED_FEATURE,
    camera=ENABLED_CAMERA_DEPTH)


@registry.add(tags.VISION)
def my_env():
    return _reassemble(obs_settings=VISION_DEPTH,
                       num_bricks=5,
                       randomize_initial_order=True,
                       randomize_desired_order=True)


env = manipulation.load('my_env', seed=0)

spec = env.action_spec()

for i in range(10):
    a = np.random.uniform(spec.minimum, spec.maximum, spec.shape)
    time_step = env.step(a)
```"
pip install from git fails,"I tested it on several machines in clean conda installations and got exactly the same error message. All machines run Ubuntu 20.04.

```bash
pip install git+git://github.com/deepmind/dm_control.git
```

fails with the following error message

```bash
ERROR: Command errored out with exit status 1:
     command: /home/kostrikov/miniconda3/envs/test/bin/python -u -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/tmp/pip-req-build-e4i_e72j/setup.py'""'""'; __file__='""'""'/tmp/pip-req-build-e4i_e72j/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' install --record /tmp/pip-record-celpm6j2/install-record.txt --single-version-externally-managed --compile --install-headers /home/kostrikov/miniconda3/envs/test/include/python3.9/dm-control
         cwd: /tmp/pip-req-build-e4i_e72j/
    Complete output (41 lines):
    running install
    running build_mjbindings
    Traceback (most recent call last):
      File ""/tmp/pip-req-build-e4i_e72j/dm_control/autowrap/autowrap.py"", line 149, in <module>
        app.run(main)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/site-packages/absl/app.py"", line 312, in run
        _run_main(main, args)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/site-packages/absl/app.py"", line 258, in _run_main
        sys.exit(main(argv))
      File ""/tmp/pip-req-build-e4i_e72j/dm_control/autowrap/autowrap.py"", line 113, in main
        parser.parse_consts_typedefs(src)
      File ""/tmp/pip-req-build-e4i_e72j/dm_control/autowrap/binding_generator.py"", line 355, in parse_consts_typedefs
        self.recurse_into_conditionals(tokens)
      File ""/tmp/pip-req-build-e4i_e72j/dm_control/autowrap/binding_generator.py"", line 370, in recurse_into_conditionals
        self.typedefs_dict.update({token.name: token.typename})
      File ""/tmp/pip-req-build-e4i_e72j/dm_control/autowrap/codegen_util.py"", line 78, in __setitem__
        raise ValueError(""Key '{}' already exists."".format(k))
    ValueError: Key 'mjtNum' already exists.
    Traceback (most recent call last):
      File ""<string>"", line 1, in <module>
      File ""/tmp/pip-req-build-e4i_e72j/setup.py"", line 176, in <module>
        setup(
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/site-packages/setuptools/__init__.py"", line 153, in setup
        return distutils.core.setup(**attrs)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/distutils/core.py"", line 148, in setup
        dist.run_commands()
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/distutils/dist.py"", line 966, in run_commands
        self.run_command(cmd)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/distutils/dist.py"", line 985, in run_command
        cmd_obj.run()
      File ""/tmp/pip-req-build-e4i_e72j/setup.py"", line 140, in run
        self.run_command('build_mjbindings')
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/distutils/cmd.py"", line 313, in run_command
        self.distribution.run_command(command)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/distutils/dist.py"", line 985, in run_command
        cmd_obj.run()
      File ""/tmp/pip-req-build-e4i_e72j/setup.py"", line 115, in run
        subprocess.check_call(command)
      File ""/home/kostrikov/miniconda3/envs/test/lib/python3.9/subprocess.py"", line 373, in check_call
        raise CalledProcessError(retcode, cmd)
    subprocess.CalledProcessError: Command '['/home/kostrikov/miniconda3/envs/test/bin/python', 'dm_control/autowrap/autowrap.py', '--header_paths=/home/kostrikov/.mujoco/mujoco210/include/mjdata.h /home/kostrikov/.mujoco/mujoco210/include/mjmodel.h /home/kostrikov/.mujoco/mujoco210/include/mjrender.h /home/kostrikov/.mujoco/mujoco210/include/mjui.h /home/kostrikov/.mujoco/mujoco210/include/mjvisualize.h /home/kostrikov/.mujoco/mujoco210/include/mjxmacro.h /home/kostrikov/.mujoco/mujoco210/include/mujoco.h', '--output_dir=/tmp/pip-req-build-e4i_e72j/build/lib/dm_control/mujoco/wrapper/mjbindings']' returned non-zero exit status 1.
    ----------------------------------------
ERROR: Command errored out with exit status 1: /home/kostrikov/miniconda3/envs/test/bin/python -u -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/tmp/pip-req-build-e4i_e72j/setup.py'""'""'; __file__='""'""'/tmp/pip-req-build-e4i_e72j/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' install --record /tmp/pip-record-celpm6j2/install-record.txt --single-version-externally-managed --compile --install-headers /home/kostrikov/miniconda3/envs/test/include/python3.9/dm-control Check the logs for full command output.
```"
egl rendering is slow (same rendering speed as osmesa)?,"Hi! I recently tried running the suite for pixel observation mujoco environments on Azure V100/P100 headless machines using egl rendering. However I found that it seems egl rendering runs at the same speed as osmesa software rendering. It runs alright without any warning or error messages, just being slow, so I'm curious 1) is this the expected behavior (egl same speed as osmesa)? 2) If not, is there any extra libraries I should install to make egl render faster? 

Thank you so much!"
Documentation Plans,Are there any plans to create a readthedocs for enhanced readability and API lookup?
OpenGL on Macbook?,"It's great to see that MuJoCo is open-sourced and the installation process is more streamlined! I'm testing if the Mac version would work on my M1 MacBook, and I keep getting:

```
    raise ImportError(""Unable to load EGL library"", *err.args)
ImportError: ('Unable to load EGL library', 'dlopen(EGL, 10): image not found', 'EGL', None)
```

I tried the following:
`pip install PyOpenGL-accelerate`
and
`conda install pyopengl`

Both installed successfully, but I get the same error."
Won't run on school's compute,"This is the last thing the system admin said:

`yeah I saw seg faults as well.  I think at this point we might have to throw up our hands.  this code seems to be somewhat ubuntu specific and I’m not sure if it’s been tested on RHEL.  we could try posting an issue on github`

"
Generalize inverse kinematics to any number of target sites,Would you be interested in generalizing [this](https://github.com/deepmind/dm_control/blob/master/dm_control/utils/inverse_kinematics.py#L37) function to support any number of target sites? Currently it only works for one site. I could prepare a PR if interesting.
Running Simultaneous Agents?,"Is it possible to configure DM Control, to run Agents simultaneously? For example, can I have 10 Walkers instead of just one? Is that possible from DM Control side and Mujoco side?
My motivation is doing something like ML-Agents (Unity), which allows running multiple environments at the same time and even multiple unity instances."
How can I install dm_control in python2.7?,"Hello, I want to use dm_control in python2.7,
How can I install it?"
Faster version of quaternion multiplication `quat_mul`,This is a proposed change for #201. With this simple change the function should be about 2.5x faster than the original because it avoids the overhead associated with matrix multiplication.
Faster quaternion multiplication in `transformations.quat_mul`,"Another simple idea: speed up `quat_mul` by about a factor of 2.5x here:

https://github.com/deepmind/dm_control/blob/master/dm_control/utils/transformations.py#L345

This can be done by writing the Hamilton product directly, as opposed to using matrix multiplication. I can submit a PR if helpful."
Faster implementation of bounded quaternion distance,"This is a proposed change for #197 , a faster version of bounded quaternion distance calculation.

A few points:
* The speedup is a bit above 10x on my machine, compared to the previous implementation.
* To ensure that the change (apart from the speedup) is invisible to the caller of this function, I had to divide the result by 2 and add an extra axis to the returned array. This is only for consistency with the codebase and is not necessary in principle.
* In the docstring function description, I corrected the range of the returned distance to `pi/2` (which was mistakenly saying `pi` before)."
ik: use ||vec(q_t q^*)||^2 error + corresponding jacobian for LM,"fix for #196

@yuvaltassa  I can add tests (~simple FD checks) if you're inclined to merge this."
