title,body
Android builder notation unification,
initial rust binding and demo,"- added rust binding and demo

Will update and fix workflow after approval."
Fix CGO extracted lib issue,
access key,"- update access key docs to match new specs

NOTE: I will release packages after approve, update demos (python and node), so please check even if actions are failing."
seperate test app into its own project,
Dotnet binding demo,going to release the package and fix those failed test for demos after getting approval for the binding
setup binding/demo for new package,
Initial Flutter release,
Initial Java Release,
bump rn version,
update packages,
"updated libs, added node/java",
Bump react-native from 0.63.3 to 0.64.1 in /demo/react-native,"Bumps [react-native](https://github.com/facebook/react-native) from 0.63.3 to 0.64.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/facebook/react-native/releases"">react-native's releases</a>.</em></p>
<blockquote>
<h2>v0.64.1</h2>
<p>This patch release is specifically targetted towards fixing iOS build problems in Xcode 12.5. If it doesn't help, please refer to <a href=""https://github-redirect.dependabot.com/facebook/react-native/issues/31480"">this issue</a>.</p>
<p>Aside from bumping your version from 0.64.0 to 0.64.1, please check your podfile.lock and make sure that Flipper is on 0.75 or higher, and Flipper-Folly is 2.5.3 or higher; if not, add this line to your podfile (or modify it if you already had it):</p>
<pre><code>use_flipper!('Flipper' =&gt; '0.75.1', 'Flipper-Folly' =&gt; '2.5.3', 'Flipper-RSocket' =&gt; '1.3.1')
</code></pre>
<p>After which, do all the classic necessary cleans (node_modules, caches, pod folders, etc)(<a href=""https://github.com/pmadruga/react-native-clean-project"">react-native-clean-project</a> is your ally) then do <code>yarn install</code> and a <code>pod install --repo-update</code> (if pod install fails on an error about a Flipper package, just remove the relevant lines from the podfile.lock and run the pod install again).</p>
<p>The only other commit picked &amp; released along the Xcode 12.5 fixes is:</p>
<ul>
<li>Update validateBaseUrl to use latest regex (<a href=""https://github.com/facebook/react-native/commit/ca09ae82715e33c9ac77b3fa55495cf84ba891c7"">commit</a>) which fixes CVE-2020-1920, GHSL-2020-293.</li>
</ul>
<hr />
<p>You can participate in the conversation on the status of this release at <a href=""https://github-redirect.dependabot.com/react-native-community/releases/issues/224"">this issue</a>.</p>
<hr />
<p>To help you upgrade to this version, you can use the <a href=""https://react-native-community.github.io/upgrade-helper/"">upgrade helper</a> ⚛️</p>
<hr />
<p>You can find the whole <a href=""https://github.com/react-native-community/react-native-releases/blob/master/CHANGELOG.md"">changelog history</a> over at <code>react-native-releases</code>.</p>
<h2>v0.64.0</h2>
<p>0.64 stable is here 🎉</p>
<p>Thanks to everyone who contributed and helped to get this together, everyone worked really hard and we hope you are as excited as we are 🤗</p>
<p>Some of the most important highlights of this version:</p>
<ul>
<li>Hermes opt-in on iOS</li>
<li>Inline Requires enabled by default</li>
<li>React 17</li>
</ul>
<p>Among many others - please refer to the <a href=""https://reactnative.dev/blog/2021/03/11/version-0.64"">blog post</a> for more details.</p>
<hr />
<p>You can participate in the conversation on the status of this release at <a href=""https://github-redirect.dependabot.com/react-native-community/releases/issues/221"">this issue</a>.</p>
<hr />
<p>You can upgrade to this version using the <a href=""https://react-native-community.github.io/upgrade-helper/"">upgrade helper webtool</a> ⚛️
And if you are having trouble, please refer to the new <a href=""https://github.com/react-native-community/upgrade-support"">Upgrade Support</a> repository by our awesome community.</p>
<hr />
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/facebook/react-native/blob/main/CHANGELOG.md"">react-native's changelog</a>.</em></p>
<blockquote>
<h2>v0.64.1</h2>
<h3>Fixed</h3>
<h4>iOS specific</h4>
<ul>
<li>Fixes to ensure Xcode 12.5 builds (<a href=""https://github.com/facebook/react-native/commit/cf8a364767df830d7255339741350bb53ab1a68a"">cf8a364767</a>, <a href=""https://github.com/facebook/react-native/commit/1c4ac48a55cf0703f0c8a32cbb07474a2d126f3e"">1c4ac48a55</a> and <a href=""https://github.com/facebook/react-native/commit/76f45d35e710f84a1cc44c90bc128494bc4280ce"">76f45d35e7</a> by <a href=""https://github.com/kelset""><code>@​kelset</code></a>)</li>
</ul>
<h3>Security</h3>
<ul>
<li>Update validateBaseUrl to use latest regex (<a href=""https://github.com/facebook/react-native/commit/33ef82ce6dfd31e1f990d438c925a0e52723e16b"">33ef82ce6d</a> by <a href=""https://github.com/FBNeal""><code>@​FBNeal</code></a>)</li>
</ul>
<h2>v0.64.0</h2>
<h3>Breaking</h3>
<ul>
<li>Enable <code>inlineRequires</code> by default in new projects' <code>metro.config.js</code>. Gives a performance benefit but slightly different JS execution order (<a href=""https://github.com/facebook/react-native/commit/959365a90216ee14d0f8b5d2f4653a1ab4c10d7e"">959365a902</a> by <a href=""https://github.com/GantMan""><code>@​GantMan</code></a>)</li>
<li>Minimum supported Node version changed to 12 (<a href=""https://github.com/facebook/react-native/commit/4b92e2e53d9c79f5b5858b3eb0d1654da79a4a68"">4b92e2e53d</a> by <a href=""https://github.com/safaiyeh""><code>@​safaiyeh</code></a>)</li>
<li>Remove deprecated <code>CameraRoll</code> API (deprecated in 0.61) (<a href=""https://github.com/facebook/react-native/commit/824d3a977057b336d81237ec3cec3a49a9d5e34d"">824d3a9770</a> by <a href=""https://github.com/seanyusa""><code>@​seanyusa</code></a>)</li>
<li>Remove deprecated <code>CheckBox</code> component (deprecated in 0.60) (<a href=""https://github.com/facebook/react-native/commit/dff17effe54dc58dda19fcc81ebacbd8f46e9005"">dff17effe5</a> by <a href=""https://github.com/poteto""><code>@​poteto</code></a>)</li>
<li>Removed <code>DEPRECATED_sendUpdatedChildFrames</code> prop from <code>ScrollView</code> component (deprecated in 0.47) (<a href=""https://github.com/facebook/react-native/commit/345d0c1abb1afe937a06982c4328caee57820832"">345d0c1abb</a> by <a href=""https://github.com/ZHUANGPP""><code>@​ZHUANGPP</code></a>)</li>
<li>On <code>Image</code>, <code>onLoad</code> event objects' <code>source.url</code> is now renamed to <code>source.uri</code>. (<a href=""https://github.com/facebook/react-native/commit/74ab8f6e5a61999f1132351ff52df43c91360a09"">74ab8f6e5a</a> by <a href=""https://github.com/yungsters""><code>@​yungsters</code></a>)</li>
</ul>
<h4>Android specific</h4>
<ul>
<li>Remove support of Android API levels 16 through 20. The new minSDK version will be 21+ moving forward. (<a href=""https://github.com/facebook/react-native/commit/973198667d7bbbf3b5d8890fc0a53dc99d0bce18"">973198667d</a>, <a href=""https://github.com/facebook/react-native/commit/25a40cbc61e6c718d8cdea6d67fd82c6309963b1"">25a40cbc61</a>, <a href=""https://github.com/facebook/react-native/commit/f829722b54b34f145c41a95edfa5b522c837f9fc"">f829722b54</a>, <a href=""https://github.com/facebook/react-native/commit/b13342777856bc4024d8489de790e7f90cd6b33b"">b133427778</a>, <a href=""https://github.com/facebook/react-native/commit/9b34aa261c272d96829c9a7d5b166594b3162f9d"">9b34aa261c</a>, and <a href=""https://github.com/facebook/react-native/commit/79d0a7d71119122d2a2b9954e6038bbee119b8fa"">79d0a7d711</a> by <a href=""https://github.com/mdvacca""><code>@​mdvacca</code></a>; <a href=""https://github.com/facebook/react-native/commit/49f10fd2e526b64294777357ab2fef8880739f26"">49f10fd2e5</a> and <a href=""https://github.com/facebook/react-native/commit/a17ff44adcf003dd4e4ef2301e1f80b77913f712"">a17ff44adc</a> by <a href=""https://github.com/JoshuaGross""><code>@​JoshuaGross</code></a>; <a href=""https://github.com/facebook/react-native/commit/dd4298a3770eee7f66846ef0cc4c41a628b7bf01"">dd4298a377</a> by <a href=""https://github.com/safaiyeh""><code>@​safaiyeh</code></a>)</li>
<li>Fix ReadableArray null annotations. Possibly breaking change for Kotlin apps. (<a href=""https://github.com/facebook/react-native/commit/d76556543f96f4d739be3a708b8f6314bb32cc87"">d76556543f</a> by <a href=""https://github.com/dulmandakh""><code>@​dulmandakh</code></a>)</li>
<li>On <code>Image</code>, <code>onLoad</code> and <code>onError</code> event objects will no longer have an extra <code>uri</code> property. (<a href=""https://github.com/facebook/react-native/commit/74ab8f6e5a61999f1132351ff52df43c91360a09"">74ab8f6e5a</a> by <a href=""https://github.com/yungsters""><code>@​yungsters</code></a>)</li>
<li>Deletes the method PlayTouchSound method from UIManagerModule, this method was moved to the SoundManagerModule class. (<a href=""https://github.com/facebook/react-native/commit/d0c4c5eaf90430c7004621d1596c5f2a55ad03e0"">d0c4c5eaf9</a> by <a href=""https://github.com/mdvacca""><code>@​mdvacca</code></a>)</li>
</ul>
<h4>iOS specific</h4>
<ul>
<li>Remove <code>calculateChildFrames</code> from <code>RCTScrollView</code> (<a href=""https://github.com/facebook/react-native/commit/62aa84a3257bd3c513df3fcb4b4eaa350ecf77bb"">62aa84a325</a> by <a href=""https://github.com/PeteTheHeat""><code>@​PeteTheHeat</code></a>)</li>
</ul>
<h3>Deprecated</h3>
<h4>Android specific</h4>
<ul>
<li>Deprecated method <code>UIManagerModule.getUIImplementation</code>. This method will not be part of the new architecture of React Native. (<a href=""https://github.com/facebook/react-native/commit/fe79abb32ca3425ff689b7641d9200461ea8166d"">fe79abb32c</a> by <a href=""https://github.com/mdvacca""><code>@​mdvacca</code></a>)</li>
</ul>
<h3>Added</h3>
<ul>
<li>Adds the Hermes runtime bytecode version number to the JS bundle requestURL. This allows Metro with Bytecode to work with prebuilt binaries. (<a href=""https://github.com/facebook/react-native/commit/34c405462f890afbccdfeaa7804791f7e9bcaa83"">34c405462f</a>)</li>
<li>TextInput now supports <code>onPressIn</code> and <code>onPressOut</code>. (<a href=""https://github.com/facebook/react-native/commit/b7b0e232028723794af4c79fc6366c483ae2350b"">b7b0e23202</a> by <a href=""https://github.com/yungsters""><code>@​yungsters</code></a>)</li>
<li>Allow setting a custom performance logger in XMLHttpRequest (<a href=""https://github.com/facebook/react-native/commit/57b10f759efed786b46cfe082367f929aa2925d3"">57b10f759e</a> by <a href=""https://github.com/rubennorte""><code>@​rubennorte</code></a>)</li>
<li>Add mock for <code>DevSettings</code> to jest preset (<a href=""https://github.com/facebook/react-native/commit/a50f736bb6ade9ea9caae45e41ca4b92f6707b17"">a50f736bb6</a> by <a href=""https://github.com/MarcoScabbiolo""><code>@​MarcoScabbiolo</code></a>)</li>
<li>Added Inspector overlay support for Pressable (<a href=""https://github.com/facebook/react-native/commit/8ac467c51b94c82d81930b4802b2978c85539925"">8ac467c51b</a> by <a href=""https://github.com/yungsters""><code>@​yungsters</code></a>)</li>
<li>Introduce NativeModulePerfLogger (<a href=""https://github.com/facebook/react-native/commit/0486640571c89a0ce067c0437655a6b375308bcd"">0486640571</a> by <a href=""https://github.com/RSNara""><code>@​RSNara</code></a>)</li>
<li>Add default <code>titlePlaceholder</code> in template configuration. (<a href=""https://github.com/facebook/react-native/commit/8ffa180d80b9c9acb76a0631b5a709d2c0adcd86"">8ffa180d80</a> by <a href=""https://github.com/Esemesek""><code>@​Esemesek</code></a>)</li>
<li>Modified <code>renderApplication</code> to forward <code>initialProps</code> to <code>WrapperComponent</code> (<a href=""https://github.com/facebook/react-native/commit/4f5a092bf68a0cd825328ce4a1e6bb41a8fad2e3"">4f5a092bf6</a> by <a href=""https://github.com/rubennorte""><code>@​rubennorte</code></a>)</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/facebook/react-native/commit/787567a15014c73b87353b7d418c064c5643e7cc""><code>787567a</code></a> [0.64.1] Bump version numbers</li>
<li><a href=""https://github.com/facebook/react-native/commit/cf8a364767df830d7255339741350bb53ab1a68a""><code>cf8a364</code></a> [local] change post-install to patch RTC-Folly</li>
<li><a href=""https://github.com/facebook/react-native/commit/1c4ac48a55cf0703f0c8a32cbb07474a2d126f3e""><code>1c4ac48</code></a> [local] yarn lock update (?)</li>
<li><a href=""https://github.com/facebook/react-native/commit/76f45d35e710f84a1cc44c90bc128494bc4280ce""><code>76f45d3</code></a> [local] update RNTester files for 0.64</li>
<li><a href=""https://github.com/facebook/react-native/commit/3912fef6bf654cd11451a0898d784c4e32d37b1b""><code>3912fef</code></a> Update validateBaseUrl to use latest regex</li>
<li><a href=""https://github.com/facebook/react-native/commit/ace025d2cbcc06ef076cbf460be445b18baddcc7""><code>ace025d</code></a> [0.64.0] Bump version numbers</li>
<li><a href=""https://github.com/facebook/react-native/commit/728d55a3e1919cfd4c718f58582d1714832d2fa7""><code>728d55a</code></a> Fixing the git attrs for all the people and all the files and all future 🙌</li>
<li><a href=""https://github.com/facebook/react-native/commit/8a6ac1fef369071405a3bf14a89924c66f28d192""><code>8a6ac1f</code></a> chore: Update React.podspec to require cocoapods &gt;= 1.10.1</li>
<li><a href=""https://github.com/facebook/react-native/commit/138fdbceda80005be87eed6a81373793ac72a47b""><code>138fdbc</code></a> fix: restore refresh control fix</li>
<li><a href=""https://github.com/facebook/react-native/commit/7f3f80fc94d15a02b9b0364a3f230723df9d2086""><code>7f3f80f</code></a> Fix RefreshControl layout when removed from window (<a href=""https://github-redirect.dependabot.com/facebook/react-native/issues/31024"">#31024</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/facebook/react-native/compare/v0.63.3...v0.64.1"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=react-native&package-manager=npm_and_yarn&previous-version=0.63.3&new-version=0.64.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Bump react-native from 0.62.2 to 0.62.3 in /binding/react-native,"Bumps [react-native](https://github.com/facebook/react-native) from 0.62.2 to 0.62.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/facebook/react-native/releases"">react-native's releases</a>.</em></p>
<blockquote>
<h2>v0.62.3</h2>
<p>This patch release is specifically targetted towards Xcode 12.5. The changes done are tailored to unblock developers still relying on v0.62 of RN.</p>
<p>Aside from bumping your version from 0.62.2 to 0.62.3, please make sure to add this line to your podfile (or modify it if you already had it):</p>
<pre><code>use_flipper!('Flipper' =&gt; '0.75.1', 'Flipper-Folly' =&gt; '2.5.3', 'Flipper-RSocket' =&gt; '1.3.1')
</code></pre>
<p>After which, do all the classic necessary cleans (node_modules, caches, pod folders, etc)(<a href=""https://github.com/pmadruga/react-native-clean-project"">react-native-clean-project</a> is your ally) then do <code>yarn install</code> and a <code>pod install --repo-update</code> (if pod install fails on an error about a Flipper package, just remove the relevant lines from the podfile.lock and run the pod install again).</p>
<p>The only other commit picked &amp; released along the Xcode 12.5 fixes is:</p>
<ul>
<li>Update validateBaseUrl to use latest regex (<a href=""https://github.com/facebook/react-native/commit/ca09ae82715e33c9ac77b3fa55495cf84ba891c7"">commit</a>) which fixes CVE-2020-1920, GHSL-2020-293.</li>
</ul>
<hr />
<p>To help you upgrade to this version, you can use the <a href=""https://react-native-community.github.io/upgrade-helper/"">upgrade helper</a> ⚛️</p>
<hr />
<p>You can find the whole <a href=""https://github.com/react-native-community/react-native-releases/blob/master/CHANGELOG.md"">changelog history</a> over at <code>react-native-releases</code>.</p>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/facebook/react-native/blob/main/CHANGELOG.md"">react-native's changelog</a>.</em></p>
<blockquote>
<h2>v0.62.3</h2>
<h3>Security</h3>
<ul>
<li>Update validateBaseUrl to use latest regex (<a href=""https://github.com/facebook/react-native/commit/33ef82ce6dfd31e1f990d438c925a0e52723e16b"">33ef82ce6d</a> by <a href=""https://github.com/FBNeal""><code>@​FBNeal</code></a>)</li>
</ul>
<h3>Fixed</h3>
<h4>iOS specific</h4>
<ul>
<li>Change autolink to match requirements for FlipperFolly working with Xcode 12.5 (<a href=""https://github.com/facebook/react-native/commit/c6f4611dcbfbb64d5b54e242570e2a1acffcabef"">c6f4611dcb</a> by <a href=""https://github.com/kelset""><code>@​kelset</code></a>)</li>
<li>Change podfile to rely on the autolink-ios rb file (<a href=""https://github.com/facebook/react-native/commit/c4ea556d64c7fc146d1412548788c48bbcc0f6bb"">c4ea556d64</a> by <a href=""https://github.com/kelset""><code>@​kelset</code></a>)</li>
<li>Update detox to work on Xcode 12 (<a href=""https://github.com/facebook/react-native/commit/158b558e500576f434dec09417bb02cc0bc53f7a"">158b558e50</a> by <a href=""https://github.com/kelset""><code>@​kelset</code></a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/facebook/react-native/commit/83425fa72f1f9a12f6b6deefd66fa8bd154a3651""><code>83425fa</code></a> [0.62.3] Bump version numbers</li>
<li><a href=""https://github.com/facebook/react-native/commit/c6f4611dcbfbb64d5b54e242570e2a1acffcabef""><code>c6f4611</code></a> [local] change autolink to match requirements for FlipperFolly working with X...</li>
<li><a href=""https://github.com/facebook/react-native/commit/c4ea556d64c7fc146d1412548788c48bbcc0f6bb""><code>c4ea556</code></a> [local] change podfile to rely on the autolink-ios rb file</li>
<li><a href=""https://github.com/facebook/react-native/commit/ca09ae82715e33c9ac77b3fa55495cf84ba891c7""><code>ca09ae8</code></a> Update validateBaseUrl to use latest regex</li>
<li><a href=""https://github.com/facebook/react-native/commit/166a5ddf88aca0d0235e48c624681eec095e9ef8""><code>166a5dd</code></a> Get ReactiveNative compiled with Clang 10 (<a href=""https://github-redirect.dependabot.com/facebook/react-native/issues/28362"">#28362</a>)</li>
<li><a href=""https://github.com/facebook/react-native/commit/158b558e500576f434dec09417bb02cc0bc53f7a""><code>158b558</code></a> [local] update detox to work on Xcode 12</li>
<li>See full diff in <a href=""https://github.com/facebook/react-native/compare/v0.62.2...v0.62.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=react-native&package-manager=npm_and_yarn&previous-version=0.62.2&new-version=0.62.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
- `@dependabot use these labels` will set the current labels as the default for future PRs for this repo and language
- `@dependabot use these reviewers` will set the current reviewers as the default for future PRs for this repo and language
- `@dependabot use these assignees` will set the current assignees as the default for future PRs for this repo and language
- `@dependabot use this milestone` will set the current milestone as the default for future PRs for this repo and language

You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/Picovoice/cheetah/network/alerts).

</details>"
Java binding demo,
Flutter Binding + Demo,
Nodejs binding demo,
react native binding demo,- add react native binding and demo
Go binding demo,- add go binding and demo
Initial Android Maven release,
Initial Android binding + demo,
Minor API change,
iOS binding and demo,
update,
Raspberry pi unable to setup,"So I have been trying to get this to work without success. 

I am trying to get this to work on the raspberry pi 4. does anyone have any idea on how to achieve this? i'm rather new to the linux system. 

I can install the list of requirements but past that, no idea on what i'm doing wrong. 
else, is there a tutorial somewhere? I really don't want to use the googleAPI..

there is plenty of information on the website and on github but for people who are still new like me, the struggle is real. 

to get an idea on what im trying to achieve:
use Picovoice Cheetah to directly convert speech to text
use Picovoice Porcupine for custom word trigger. 

any help would be much appreciated

-Logan"
Availability of license path,I couldn't find any license paths in the mentioned links. Not available in picovoice console.
Customize cheetah STT engine to understand specific terms.,"I am currently testing the cheetah speech-to-text engine on my pc. The accuracy of the speech-to-text conversion is not coming so satisfying. It's not recognizing some specific words and some industry-specific terms. So, How can we train it to understand specialized terms? "
Flutter plugin,"do you guys offer flutter plugin for this to work next to picovoice manager?

"
"I had an issue ""building wheel for pyaudio"" when installing on a virtualbox linux (ugly red error text)","I fixed it by installing portaudio modules with this simple line:

sudo apt-get install libasound-dev portaudio19-dev libportaudio2 libportaudiocpp0"
train cheetah model,I am currently testing the cheetah real time demo on my pc. but the accuracy of the speech to text conversion is not comming so satisfying. What is the method to train the model with my own voice?
Rhino on Cheetah?,Can I use Cheetah as the input for Rhino to derive its Intent?
Windows vs Linux Performance,"Hi, Can I know more about the difference in performance for running Cheetah on Linux v.s Windows? (if any). Currently, I will like to demo Cheetah on windows but it is only available on Linux."
feat: add show_audio_devices_info as pArg ,
stream audio from standard in pipe?,"Is it possible to use the cheetah python real time demo with an audio source from a standard in pipe, or from a FIFO buffer file, so that I can, for example, stream an audio source from somewhere else (like a microphone on another PC, over the network)?"
License cross-platform question,"I just generated a Linux x86_64 cheetah license, but would now like to try the Windows or Raspberry Pi version.

Two questions:
1) Can I use the Linux x86_64 license on Windows, or an ARM powered Raspberry Pi?
2) If not, since I have a limit of 1 license, can I ""expire"" the one I have so I can generate one that will work on Windows or a Pi?"
Can I use cheetah in window 10 without  registering the company name,I want to use cheetah for educational purpose but it want company name and email . Can I use it without providing company name or email.
"Can the output be normal case, rather than all uppercase?","I noticed in your demo video, and when I set up cheetah and tried it, that the output is in ALL CAPS.

I am looking for a solution that would give me speech to text for document creation purposes. ALL CAPS is not useful as it would have to be processed to put it in to normal casing.  

Is there an option to make cheetah output the text with normal casing and capitalization?
"
"Can the output be normal case, rather than all uppercase?","I noticed in your demo video, and when I set up cheetah and tried it, that the output is in ALL CAPS.

I am looking for a solution that would give me speech to text for document creation purposes. ALL CAPS is not useful as it would have to be processed to put it in to normal casing.  

Is there an option to make cheetah output the text with normal casing and capitalization?
"
[Error] License file has incorrect format,"Hi,
I see you have addressed this issue before, but I seem to have the same one.  I have the supported version of Linux, on a x86_64 machine, but still have the same problem.

I started with a clean clone of the git repo.

My license file name, reflecting that it is new, and the hash which I compared with a fresh copy of the .lic file to ensure it wasn't corrupt:
```
user@user:~/cheetah$ md5sum cheetah_eval_linux_expires_july_9th_2020.lic 
dc02f2a8e9d2cc75e0fb4602bef9381b  cheetah_eval_linux_expires_july_9th_2020.lic
```
and my version of Ubuntu:
```
user@user:~/cheetah$ lsb_release -a
No LSB modules are available.
Distributor ID:	Ubuntu
Description:	Ubuntu 16.04.6 LTS
Release:	16.04
Codename:	xenial
```
The architecture:
```
user@user:~/cheetah$ uname -a
Linux user 4.15.0-96-generic #97~16.04.1-Ubuntu SMP Wed Apr 1 03:03:31 UTC 2020 x86_64 x86_64 x86_64 GNU/Linux
```
and
```
user@user:~/cheetah$ lscpu
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                4
On-line CPU(s) list:   0-3
Thread(s) per core:    2
Core(s) per socket:    2
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 42
Model name:            Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz
Stepping:              7
CPU MHz:               890.012
CPU max MHz:           3200.0000
CPU min MHz:           800.0000
BogoMIPS:              4989.12
Virtualisation:        VT-x
L1d cache:             32K
L1i cache:             32K
L2 cache:              256K
L3 cache:              3072K
NUMA node0 CPU(s):     0-3
```
Here is the output:
```
user@user:~/cheetah$ python3 demo/python/cheetah_demo.py --audio_paths resources/audio_samples/test.wav --license_path cheetah_eval_linux_expires_july_9th_2020.lic
[ERROR] license file has incorrect format
Traceback (most recent call last):
  File ""demo/python/cheetah_demo.py"", line 61, in <module>
    license_path=args.license_path)
  File ""demo/python/../../binding/python/cheetah.py"", line 92, in __init__
    raise self._PICOVOICE_STATUS_TO_EXCEPTION[status]('Initialization failed')
ValueError: Initialization failed
```
Note that I had to use pip3, as pip (and python 2.x seem to be deprecated).

Any help you could give would be great.  I am really keen to try this out.


"
Is there any training file to reproduce the model?,"Hi, I know that the pretrained model is accessible. But for my own research goal, I would like to prune and quantize the pretrained model to make it more lightweight. So I have to reproduce it with training file first. Will it be released? Thanks!"
Python requirements,"Hello i am using python 3.7 and in the requirements file it seems to lack six. I could easy install it but i think the requirements should be complete so I wanted to share this.

So just add six to the requirements.txt of the python bindings"
Alsa C Library for macOS?,"The live mic C examples fails on compile. Where does one obtain alsa/asoundlib.h for macOS? TIA

cd cheetah/
gcc -I include/ -O3 demo/c/cheetah_demo_realtime.c -ldl -lasound -o cheetah_demo_realtime
demo/c/cheetah_demo_realtime.c:12:10: fatal error: 'alsa/asoundlib.h' file not found
#include <alsa/asoundlib.h>
         ^~~~~~~~~~~~~~~~~~
1 error generated.
"
Wrong ELF class,"Hi
Could you give me some pointers in what I'm doing wrong please
pi@controller-4004298892:~/cheetah $ python -V
Python 3.6.8
pi@controller-4004298892:~/cheetah $ python demo/python/cheetah_demo.py --audio_paths resources/audio_samples/test.wav --license_path /home/pi/cheetah/cheetah_eval_linux_expires_july_9th_2020.lic
Traceback (most recent call last):
  File ""demo/python/cheetah_demo.py"", line 61, in <module>
    license_path=args.license_path)
  File ""demo/python/../../binding/python/cheetah.py"", line 68, in __init__
    library = cdll.LoadLibrary(library_path)
  File ""/usr/local/lib/python3.6/ctypes/__init__.py"", line 426, in LoadLibrary
    return self._dlltype(name)
  File ""/usr/local/lib/python3.6/ctypes/__init__.py"", line 348, in __init__
    self._handle = _dlopen(self._name, mode)
OSError: demo/python/../../lib/linux/x86_64/libpv_cheetah.so: wrong ELF class: ELFCLASS64
pi@controller-4004298892:~/cheetah $ which python
/usr/bin/python
pi@controller-4004298892:~/cheetah $ "
Update demos and instructions to get license from Picovoice Console,
Requirements,Added requirements.txt file to for making installation of pip packages easier and step-by-step instructions to README 
Trying to get in contact with you!,"Over the last few weeks we, as Tech United (https://github.com/tue-robotics, https://www.techunited.nl/), have been trying to get into contact with you through both your online contact form and your emailadress (hello@picovoice.ai), however so far we have not been able to. Could you help us out by directing us in the correct direction?"
